Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5BikEzeYYFtRvR1CL1UTRg,"Sasquatch (feat. Tyler The Creator)","Doris","Earl Sweatshirt,Tyler The Creator",2013-08-16,168240,49,true,murielkruize,2025-03-06T12:53:28Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.457,0.687,9,-7.506,1,0.316,0.0123,0,0.703,0.217,80.51,4
spotify:track:0uuE2usj5bvRqfKlfOu1NZ,"I Want (feat. 2 Chainz)","You Are Forgiven (Deluxe Edition)","MadeinTYO,2 Chainz",2016-08-19,233293,48,true,murielkruize,2025-03-07T12:04:08Z,"southern hip hop,rap","Commission Records",0.867,0.618,2,-6.936,1,0.102,0.185,0.00011,0.314,0.191,120.969,4
spotify:track:4vy1EFZOSZ5yN0fdRaIG57,"SKIPP","Alligator Bites Never Heal","Doechii",2024-08-30,100646,59,true,murielkruize,2025-03-07T20:57:58Z,"","Top Dawg Entertainment/Capitol Records",0.639,0.56,9,-9.172,1,0.278,0.0291,0.129,0.225,0.223,123.31,4
spotify:track:4p3sIGdKAgRqrTvu3IpGnl,"DEATH ROLL","Alligator Bites Never Heal","Doechii",2024-08-30,139259,61,true,murielkruize,2025-03-13T13:26:38Z,"","Top Dawg Entertainment/Capitol Records",0.558,0.737,1,-6.732,0,0.267,0.00268,0.00000199,0.184,0.226,83.927,4
spotify:track:6JH9yWhgbm0y9iAJhCslNc,"Handlebars","Fight With Tools","Flobots",2008-01-01,206813,64,false,murielkruize,2025-03-19T14:06:31Z,"","Flobots/Republic Records",0.704,0.571,5,-7.136,1,0.0969,0.0222,0,0.101,0.524,141.888,4
spotify:track:6J5sxraPPZ4b0CVOGAgpXj,"I'm Different","Based On A T.R.U. Story (Deluxe)","2 Chainz",2012-01-01,207040,61,true,murielkruize,2025-03-19T14:16:35Z,"southern hip hop,rap","Def Jam Recordings",0.936,0.702,10,-5.305,1,0.0615,0.0473,0,0.0838,0.704,97.524,4
spotify:track:0eXkUXr4wJ3Orruk8S1cpW,"girls like drugs","girls like drugs","Paris Texas",2021-09-22,174434,60,true,murielkruize,2025-03-23T16:30:37Z,"alternative hip hop,experimental hip hop","Paris Texas LLC",0.791,0.775,1,-6.919,0,0.0676,0.0482,0.00000507,0.0709,0.845,104.993,4
spotify:track:6JKoTnberZoBgUuxa6l4Kh,"Hive (feat. Vince Staples & Casey Veggies)","Doris","Earl Sweatshirt,Vince Staples,Casey Veggies",2013-08-16,277240,57,true,murielkruize,2025-03-23T16:39:01Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.619,0.742,1,-6.995,1,0.496,0.204,0,0.166,0.782,144.602,4
spotify:track:7qcVjpdkH1JAbjlIzshut3,"Rollin' And Tumblin'","Ribbon Of Fear","Hornet Leg",2009-09-22,225893,0,false,murielkruize,2025-03-25T19:23:56Z,"garage rock","K Records",0.574,0.657,0,-6.405,1,0.0304,0.0106,0.0601,0.103,0.701,77.555,4
spotify:track:7ImcxSQtujtidjpDd442nJ,"Swervin' (feat. Mike Jones & Paul Wall)","Most Known Unknown (Explicit)","Three 6 Mafia,Mike Jones,Paul Wall",2005-09-27,215640,41,true,murielkruize,2025-03-26T13:08:26Z,"southern hip hop,horrorcore,crunk,gangster rap","Hypnotize Minds/Sony Urban Music/Columbia",0.858,0.611,11,-4.677,0,0.135,0.604,0.000282,0.203,0.709,142.999,4
spotify:track:0e1KTuawmiFLiK0Lh3nNtM,"OKAY","OKAY","JT",2024-04-26,164074,65,true,murielkruize,2025-03-26T13:11:33Z,"","Quality Control Music/Motown Records",0.71,0.556,11,-6.443,1,0.188,0.00179,0,0.36,0.372,79.035,4
spotify:track:7oucoKoRxpNrURPaXzM4Gh,"Forerunner Foray","Lese Majesty","Shabazz Palaces",2014-07-29,228756,35,true,murielkruize,2025-03-26T16:45:57Z,"experimental hip hop,alternative hip hop","Sub Pop Records",0.471,0.604,6,-10.714,1,0.153,0.128,0.00413,0.126,0.323,79.382,4
spotify:track:5ZUv21YY47pSR4wGCLBRGr,"BOILED PEANUTS","Alligator Bites Never Heal (Extended)","Doechii",2025-03-14,121858,47,true,murielkruize,2025-03-27T15:19:38Z,"","Top Dawg Entertainment/Capitol Records",0.82,0.754,0,-6.443,1,0.171,0.126,0.00000348,0.115,0.735,90.028,4
spotify:track:2aOG6jVZnTqZwEhjGTcFMM,"Swamp Bitches (with Rico Nasty)","she / her / black bitch","Doechii,Rico Nasty",2022-08-05,180076,58,true,murielkruize,2025-03-29T15:12:35Z,"","Top Dawg Entertainment/Capitol Records",0.823,0.62,0,-6.219,1,0.0671,0.000132,0.000354,0.0866,0.194,140.082,4
spotify:track:3cR19PDGb6w48V96kMaZOf,"AM // Radio (feat. Wiki)","I Don't Like Shit I Don't Go Outside: An Album by Earl Sweatshirt","Earl Sweatshirt,Wiki",2015-03-23,242546,49,true,murielkruize,2025-03-29T16:08:34Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.47,0.389,9,-7.532,1,0.0725,0.162,0.00718,0.225,0.524,82.365,3
spotify:track:7xbV9wF8FcmBq4KNG2gZOY,"MFN Right","COLLEGROVE","2 Chainz",2016-03-03,204186,45,true,murielkruize,2025-03-29T16:12:43Z,"southern hip hop,rap","Def Jam Recordings",0.922,0.328,1,-11.215,1,0.436,0.0448,0.0535,0.289,0.188,139.985,4
spotify:track:7y6EHdn8KFJUD2F6zWNWhZ,"Guild (feat. Mac Miller)","Doris","Earl Sweatshirt,Mac Miller",2013-08-16,233720,47,true,murielkruize,2025-03-30T14:49:26Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.727,0.274,1,-15.7,1,0.457,0.331,0.0000773,0.0961,0.168,108.031,4
spotify:track:00mX5OzWnm7mpo8le5hcxl,"Happy Djong","Fuzz","Twelve Point Buck",2016-10-10,141175,44,false,murielkruize,2025-04-02T12:07:00Z,"","Twelve Point Buck",0.514,0.576,5,-9.429,1,0.0313,0.583,0.779,0.108,0.676,132.817,4
spotify:track:3wCJGNuWIoeKHsrZdAybiO,"Cuntology 101","Who Let The Dogs Out","Lambrini Girls",2025-01-10,138533,60,true,murielkruize,2025-04-02T15:33:39Z,"riot grrrl,queercore","City Slang",0.673,0.791,1,-4.646,0,0.0516,0.000852,0.000234,0.119,0.365,147.107,4
spotify:track:1YfdZkKYJKGSyzJ5LMtEcW,"Like A Lady","Cheater","Pom Poko",2021-01-15,166364,35,false,murielkruize,2025-04-10T12:04:38Z,"","Bella Union",0.492,0.681,3,-5.326,1,0.0377,0.0165,0.112,0.413,0.354,103.037,4
spotify:track:27oSDhuYJWxdm9yjI6891v,"BULLFROG","Alligator Bites Never Heal","Doechii",2024-08-30,94587,63,true,murielkruize,2025-04-07T12:22:19Z,"","Top Dawg Entertainment/Capitol Records",0.859,0.451,1,-6.583,1,0.0786,0.447,0.716,0.108,0.177,87.963,4
