Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:49QhJ4sBBDgQk8RaWMV2Yn,"Tintinnabulation (Contemplative Sound)","Environments 2","Environments",1970-01-01,1810826,21,false,,2021-10-20T18:30:59Z,"ambient,drone","Numero Group",0.155,0.0165,0,-32.041,1,0.0546,0.994,0.959,0.101,0.0341,65.188,3
spotify:track:7gfK7eKZ3aM4RqNstDEzcU,"Nana (Like A Star Made For Me) - Julianna Barwick remix","One Life : four remixes","Malibu,Julianna Barwick",2021-04-09,360193,24,false,,2021-10-20T18:30:59Z,"ambient,drone,art pop","UNO NYC",0.205,0.139,5,-15.721,0,0.0345,0.931,0.894,0.141,0.0342,70.296,3
spotify:track:0V3XEs32pgzyRVoaCvJSGH,"Gloria: Small Dance of Gratitude","Temporary Requiem","MJ Guider",2021-06-18,318087,4,false,,2021-10-20T18:30:59Z,"drone","modemain",0.2,0.426,7,-13.543,1,0.0304,0.794,0.138,0.0964,0.0349,101.26,1
spotify:track:4dHxCO4kzAtcoki383YV0v,"Twilight Sea","Late Spring","Chihei Hatakeyama",2021-07-04,365960,36,false,,2021-10-20T18:30:59Z,"drone,ambient,space music","Gearbox Records",0.122,0.116,4,-26.23,1,0.0386,0.987,0.93,0.106,0.281,74.702,4
spotify:track:4xT0BmSuDNp2vkK5v07yba,"Music For Psychedelic Therapy - Excerpt","Music For Psychedelic Therapy (Excerpt)","Jon Hopkins",2021-10-14,427299,40,false,,2021-11-12T05:55:47Z,"idm,ambient","Domino Recording Co",0.0611,0.331,5,-15.52,1,0.0394,0.348,0.927,0.11,0.0765,54.797,4
spotify:track:6IQoOFscOOZqWTy6Hn6QnC,"Sankai","Kwaidan","MEITEI",2018-01-30,258000,22,false,,2021-10-20T18:30:59Z,"ambient,japanese classical,drone","Meitei",0.433,0.407,3,-17.415,0,0.303,0.825,0.839,0.354,0.573,78.869,3
spotify:track:3I6IMWZJ9FkTcUCKBrzlkh,"Soft Gaiden","Homescreen Glow","Brin",2020-11-13,326829,25,false,,2021-10-20T18:30:59Z,"experimental,ambient","Leaving Records",0.451,0.531,0,-6.969,1,0.053,0.928,0.0228,0.164,0.29,146.056,3
spotify:track:3FoozOVAViraoaiCQpjE2U,"Their Memories - 2005 Digital Remaster","The Pearl","Harold Budd,Brian Eno",1984,177600,38,false,,2021-10-20T18:30:59Z,"ambient,minimalism,shoegaze,drone,krautrock,art rock,glam rock,space music","Virgin Catalogue",0.116,0.0844,7,-30.308,1,0.0375,0.98,0.937,0.104,0.0434,76.834,4
spotify:track:6cJyLhwbEGa9Ns6brwSEZ0,"Dream","Dream in a Landscape","John Cage,Fauve! Gegen a Rhino,Paolo Tarsi",2015-01-12,565253,12,false,,2021-10-20T18:30:59Z,"avant-garde,minimalism,experimental,classical,neoclassical","Trovarobato Parade",0.161,0.0043,0,-35.637,0,0.0436,0.992,0.933,0.0804,0.0795,70.501,3
spotify:track:5tFLJyoBQkbIFz3YZ2SfF5,"Lithe","Blizz","Simon Popp",2022-11-25,328778,26,false,,2022-11-25T01:12:37Z,"","Squama",0.411,0.234,5,-17.271,1,0.0477,0.807,0.889,0.107,0.0635,169.781,1
