Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5aXvC4hFttWXJbbp3Y4nbC,"English Suite No. 2 in A Minor BWV 807: V. Bourrée I","Glenn Gould plays Bach: English Suites BWV 806-811; French Suites BWV 812-817; Overture in the French Style BWV 831","Johann Sebastian Bach,Glenn Gould",1973,86600,3,false,12139169220,2024-10-26T21:49:38Z,"classical,classical piano","Sony Classical",0.391,0.392,9,-19.637,0,0.0574,0.993,0.879,0.147,0.973,113.308,4
spotify:track:1p0jBDjxORjYNJyAphBRpE,"MONEY ON THE DASH","MONEY ON THE DASH","Elley Duhé,Whethan",2023-01-20,145666,73,false,12139169220,2024-10-26T21:51:25Z,"","Not Fit For Society/Good Luck Have Fun Records",0.84,0.667,8,-7.126,1,0.0843,0.0439,0.0000134,0.179,0.292,120.044,4
spotify:track:086THPnabbu1zfDjRsxpoN,"MONEY ON THE DASH - SPED UP","MONEY ON THE DASH","Elley Duhé,Whethan",2023-01-20,116465,77,false,12139169220,2024-10-26T21:51:29Z,"","Not Fit For Society/Good Luck Have Fun Records",0.777,0.816,2,-7.01,0,0.189,0.0324,0.0000794,0.138,0.516,150.09,4
spotify:track:787Y2idwCU2Rk60Prv4wpr,"Saving Up","Saving Up","Dom Dolla",2023-10-06,207514,75,false,12139169220,2024-10-26T21:51:42Z,"house,tech house","Three Six Zero Recordings/Columbia Records",0.747,0.822,3,-6.373,0,0.0721,0.00353,0.132,0.165,0.578,129.994,4
spotify:track:2CbcQtAKNERUkbArZo7Guf,"Out The Way","Cadillac Leather in July","Dear Silas",2024-07-26,145034,46,true,12139169220,2024-10-26T21:54:03Z,"","SND Village",0.919,0.582,5,-7.4,0,0.0744,0.427,0.00000864,0.191,0.753,120.022,4
spotify:track:37xM5UFUHSVBISEJWTYwvn,"Dreams","Dreams","RUBII",2024-06-07,141220,64,false,12139169220,2024-10-26T21:54:13Z,"","RUBII",0.756,0.322,4,-14.545,0,0.07,0.228,0.388,0.0872,0.6,136.003,4
spotify:track:5Iua5b6RJGGI5A27lyho6q,"Mikolton (Dat's My Dawg)","Cadillac Leather in July","Dear Silas",2024-07-26,178062,43,true,12139169220,2024-10-26T21:54:31Z,"","SND Village",0.905,0.464,10,-8.571,0,0.116,0.209,0,0.119,0.654,120.06,4
spotify:track:5fG9P4WU9UoV9RKIIUWj1o,"Canone n.21","G.L.P. 1004","I Marc 4",1970-01-01,145449,26,false,12139169220,2024-10-26T21:56:11Z,"","Sonor Music Editions",0.409,0.216,9,-17.215,0,0.0388,0.84,0.895,0.108,0.527,156.831,4
spotify:track:4pV6Kx1T9L49PBFwH1g8ca,"Aces","Aces","dkj",2022-11-25,122250,61,false,12139169220,2024-10-26T21:56:55Z,"","Atlantic Records",0.602,0.537,10,-11.389,0,0.0332,0.00118,0.947,0.289,0.428,139.94,4
spotify:track:6ih6vYggeYPomAbJupA4hA,"LONG DISTANCE","Escapism","Sam Gellaitry",2015-11-30,219474,50,false,12139169220,2024-10-26T21:57:03Z,"","XL Recordings",0.648,0.764,3,-4.594,1,0.364,0.778,0.00019,0.407,0.375,75.565,4
spotify:track:1aNUSKBe6UMyMk3pEu9ws7,"Atmosphere","Atmosphere","FISHER,Kita Alexander",2023-08-11,182857,15,false,12139169220,2024-10-26T21:57:07Z,"tech house,house","Catch & Release",0.762,0.895,8,-4.562,1,0.0737,0.00618,0.145,0.203,0.755,125.979,4
spotify:track:0MyfdGptOUnUnGzJmiyCOG,"VIRUS - Odd Mob Remix","AUTONOMY (REMIXES)","GEN.KLOUD,Odd Mob",2021-01-07,184761,63,false,12139169220,2024-10-26T21:57:15Z,"tech house,bass house","Lowly",0.824,0.756,1,-5.272,1,0.0646,0.0135,0.00212,0.0941,0.407,125.967,4
spotify:track:25FzfzHPBGC4m3Ts9Jmfp6,"Drum and Bass and Waltz - Just Raw","Raw Tracks and Reworks","Aloboi",2024-08-09,67764,34,false,12139169220,2024-10-26T21:57:51Z,"","Basire Records",0.651,0.772,8,-7.906,1,0.396,0.202,0.959,0.112,0.625,84.591,4
spotify:track:6EFxFbF6ZNCuE01gAd0xsN,"Tell Her","Tell Her b/w The Dance Got Old","Fred Williams,The Jewel Band",1969-01-01,145240,44,false,12139169220,2024-10-26T21:59:13Z,"","Numero Group",0.546,0.574,5,-9.894,0,0.0675,0.732,0.0000594,0.107,0.685,111.913,4
spotify:track:2IYRNM0sHZkgjY5ynSLfbO,"In the Middle of the Night","Slow Air","Still Corners",2018-08-17,219146,55,false,12139169220,2024-10-26T21:59:24Z,"dream pop","Wrecking Light Records",0.537,0.749,2,-7.214,1,0.0286,0.00113,0.576,0.0752,0.429,74.968,4
spotify:track:29eLonNk3JNVWqu58cr7rq,"Mahè","La ragazza dalla pelle di luna","Piero Umiliani",1970-01-01,162299,60,false,12139169220,2024-10-26T21:59:43Z,"exotica","Easy Tempo / Right Tempo",0.43,0.376,7,-13.052,0,0.0358,0.826,0.614,0.103,0.714,83.357,4
spotify:track:7fOu8YZoZ13Q8H6A2vm8ie,"nine thirty (the glow)","dear dialE","dialE",2023-09-15,94085,57,false,12139169220,2024-10-26T21:59:52Z,"jazz house","dial who",0.837,0.614,10,-14.375,0,0.192,0.783,0.177,0.145,0.585,122.958,4
spotify:track:2dIeraguJ8SoHDqXfSZelZ,"Lava","Lately EP","Still Woozy",2019-05-03,157303,56,false,12139169220,2024-10-26T22:00:11Z,"bedroom pop","Still Woozy Productions Inc., under exclusive license to Interscope Records",0.62,0.616,1,-10.071,1,0.143,0.304,0.00954,0.264,0.67,169.139,4
spotify:track:1Ad2HcIX9zBqoWRvxtpYGf,"Candle Flame","Volcano","Jungle,Erick the Architect",2023-08-11,174020,72,false,12139169220,2024-10-26T22:00:35Z,"","Caiola Records",0.673,0.72,9,-7.318,0,0.039,0.143,0.0000182,0.913,0.588,123.032,4
spotify:track:1gWZZyQPb8KxMLS88wCdGR,"Arc-en-ciel","Arc-en-ciel","Polo & Pan",2018-06-01,231306,38,false,12139169220,2024-10-26T22:00:43Z,"french indie pop,french house","Universal Music Division Virgin Music Distribution Deal",0.777,0.588,7,-7.903,0,0.0354,0.0654,0.000276,0.091,0.451,115.985,4
spotify:track:4ir3TvOuSccCwx648hL4V3,"All the Way","All the Way","belac",2023-07-01,281258,52,false,12139169220,2024-10-26T22:00:48Z,"rally house","belac",0.848,0.647,7,-11.413,1,0.17,0.0344,0.516,0.204,0.377,126.257,4
spotify:track:3iCO0ZekWPK6rmLnDjejLB,"Baianá","Baianá","Bakermat",2019-10-31,180842,1,false,12139169220,2024-10-26T22:01:13Z,"tropical house","Ultra Records",0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.543,0.466,121.97,4
spotify:track:7dsImih2L25fa6qjNphBI7,"Turn off the Lights","Turn off the Lights","Chris Lake,Alexis Roberts",2018-02-23,210546,69,false,12139169220,2024-10-26T22:01:23Z,"tech house,house,bass house","Black Book",0.825,0.745,11,-5.49,0,0.0754,0.0467,0.0000319,0.198,0.888,125.004,4
spotify:track:2YUVIkvZ2tPEZYTepX6oT9,"Move It","Move It","Valentino Khan,Dillon Francis",2022-04-22,201259,55,true,12139169220,2024-10-26T22:01:31Z,"bass house,moombahton,g-house,edm,electro house","VK Music",0.796,0.894,0,-1.883,1,0.0502,0.000671,0.859,0.0685,0.619,127.009,4
spotify:track:74HBdKMibHlpW312HTFReN,"BELLYDANCING","BELLYDANCING","INJI",2023-11-02,122520,56,true,12139169220,2024-10-26T22:01:40Z,"","INJI",0.826,0.86,7,-3.914,1,0.119,0.0056,0.273,0.422,0.766,121.074,4
spotify:track:5d3uxBarmMSIylFf1JXvg0,"Up & Down","Foreign Ororo (Special Edition)","Riton,Kah-Lo",2018-10-26,144123,32,true,12139169220,2024-10-26T22:06:47Z,"house","Last Gang",0.806,0.911,5,-5.693,1,0.0441,0.12,0.63,0.0629,0.95,125.019,4
spotify:track:4wfDTyTss4m46JBv2oXHKl,"Perfect (Exceeder) [Mix Cut] - Vocal Club Mix","House Top 1000 (Mini Mix 001)","Mason,Princess Superstar",2018-03-16,100178,55,false,12139169220,2024-10-26T22:07:06Z,"electroclash","ARVA",0.789,0.644,6,-8.562,1,0.055,0.00108,0.828,0.0885,0.46,127.99,4
spotify:track:5u7uoKVvcijnS1nNwpx83Y,"Don't Call Me Baby - Mousse T. Remix","Don't Call Me Baby (20th Anniversary Edition)","Madison Avenue,Mousse T.",2019-11-15,386000,42,false,12139169220,2024-10-26T22:10:00Z,"","Vicious",0.786,0.894,10,-7.683,0,0.055,0.171,0.198,0.17,0.53,124.994,4
spotify:track:3jDdpx9PMlfMBS5tOBHFm9,"Return of the Mack","Return of the Mack","Mark Morrison",1996-04-22,213093,81,false,12139169220,2024-10-26T22:37:19Z,"","WM UK",0.715,0.833,2,-5.379,1,0.108,0.00631,0,0.164,0.612,95.487,4
spotify:track:27sBcXtgTBSJRdUxei1a7J,"Sexy Villain","Juno","Remi Wolf",2021-10-15,188500,63,true,12139169220,2024-10-26T22:37:25Z,"","Island Records",0.766,0.539,7,-4.927,1,0.0479,0.402,0,0.104,0.888,120.175,4
spotify:track:3hxIUxnT27p5WcmjGUXNwx,"Shut up My Moms Calling","Shut up My Moms Calling","Hotel Ugly",2020-02-10,164571,87,false,12139169220,2024-10-26T22:45:24Z,"","Hotel Ugly, under exclusive license to Amuseio AB",0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,4
spotify:track:5YO44oPkpH4zeinnihUpIR,"Throw Some Ass","Throw Some Ass","Sofi Tukker",2024-05-03,182423,58,false,12139169220,2024-10-26T22:45:56Z,"","SOFI TUKKER LLC",0.823,0.664,3,-4.678,0,0.0579,0.0429,0.00162,0.0489,0.575,131.023,4
spotify:track:2jGlVbdMM7pzUl5RyeSJrX,"Saturday Love","Saturday Love","Matroda,Dino DZ",2023-04-07,141120,55,false,12139169220,2024-10-26T22:46:19Z,"bass house,tech house,g-house,house,electro house","Insomniac Records",0.868,0.814,0,-5.237,1,0.0856,0.0708,0.414,0.0674,0.376,125.045,4
spotify:track:6pwYi8JStPRDK7bk2qul9w,"Head On (Hold On To Your Heart)","On Oni Pond","Man Man",2013-09-10,265160,44,false,126557914,2024-10-26T22:53:18Z,"","Anti/Epitaph",0.711,0.775,1,-4.04,1,0.0295,0.316,0,0.102,0.745,125.044,4
spotify:track:6DdTte07spm10bOPJrmDuZ,"Loot My Body","On Oni Pond","Man Man",2013-09-10,205760,34,false,126557914,2024-10-26T22:53:25Z,"","Anti/Epitaph",0.757,0.824,10,-3.497,0,0.0415,0.299,0.000023,0.0313,0.876,95.028,4
spotify:track:5uTjNzGKCQ50synrf9dWmT,"Ritual Union","Ritual Union","Little Dragon",2011-07-25,210266,58,false,12139169220,2024-10-26T22:54:52Z,"trip hop","Peacefrog Records",0.7,0.738,1,-4.398,1,0.0324,0.0381,0.00527,0.22,0.796,144.035,4
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck Babe!","Good Luck Babe!","Chappell Roan",2024-04-05,218423,93,false,12139169220,2024-10-26T23:06:17Z,"","Chappell Roan PS/ Island",0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
